pitcher,pitch_type,n_pitches,usage_rate,velo_mean,velo_std,spin_mean,spin_std,ivb_mean,ivb_std,hb_mean,hb_std,extension_mean,p_throws
519326,FF,129,0.35054347826086957,93.46976744186045,0.9664371302594836,2215.2093023255816,102.14448057918106,14.831627906976744,1.4906347173151164,-7.323720930232558,2.0905468295428418,5.965891472868217,R
519326,SI,39,0.10597826086956522,92.87948717948716,0.8442310382140317,2232.6923076923076,87.14421013655404,5.556923076923078,3.0586875013262182,-15.615384615384615,2.1755892682139275,5.992307692307692,R
519326,SL,120,0.32608695652173914,84.83916666666667,0.9781903917832305,2644.525,86.77721523553065,0.664,2.303624619280368,5.352,2.3177363630791783,5.9608333333333325,R
519326,ST,46,0.125,81.47173913043477,0.9896493303698279,2794.1304347826085,67.68115073084387,-0.3,2.6158593234346528,16.481739130434786,2.997622246120212,5.967391304347826,R
521230,CU,34,0.11643835616438356,82.03823529411765,1.147860910664585,2009.939393939394,207.8665346132494,-12.723529411764707,2.3102274351541747,5.142352941176471,2.1033235731755435,6.911764705882353,R
521230,FF,160,0.547945205479452,94.68625,1.042462463315291,2322.775641025641,92.85587678992184,18.29775,1.5766008934915934,-7.276499999999999,2.0030386350704537,6.9605095541401285,R
521230,SL,97,0.3321917808219178,86.02061855670104,1.0261109979279668,2219.0,80.71713150966737,3.3698969072164955,1.7746270117767944,2.445773195876289,1.6025395438773802,7.015625,R
527048,CH,686,0.2973558734286953,82.14139941690962,1.2907782163241237,1635.3892128279883,63.899637093596425,8.89941690962099,2.0272648744523,14.41399416909621,1.6629500020911638,6.093586005830904,L
527048,CU,192,0.08322496749024708,76.7625,1.2666276286810658,2419.359375,76.77192042050503,-3.3743750000000006,2.2376655807579695,-5.3525,2.229051872727259,5.9984375000000005,L
527048,FC,581,0.2518422193324664,85.61497418244407,1.5720400344844783,2223.1772805507744,65.36883075794465,10.07958691910499,2.6981832651838626,-0.9531841652323579,2.254194025739546,6.015834767641996,L
527048,FF,112,0.04854789770264413,89.9,1.0433832702553014,2087.026785714286,62.92401535577818,15.744642857142855,1.597604021664508,10.068214285714287,1.810524892427714,6.03125,L
527048,SI,736,0.3190290420459471,89.3179347826087,1.2709968560094096,1983.8858695652175,66.34816857704922,9.12929347826087,1.774952728165659,16.04266304347826,1.6860401543118968,6.030570652173913,L
534910,CU,18,0.1232876712328767,78.97222222222223,0.5879231197794852,3130.1111111111113,47.588788705508314,-13.366666666666667,1.4097642689888432,16.766666666666666,2.341331948724411,6.3388888888888895,R
534910,SI,82,0.5616438356164384,94.85243902439025,1.0644914869860185,2317.268292682927,119.05088120449845,3.3526829268292686,3.1693727419216207,-17.44975609756097,2.5475357134654883,6.497560975609756,R
534910,ST,31,0.21232876712328766,81.88709677419354,1.3826886695815699,3063.3870967741937,116.56977235954864,-3.4180645161290326,2.7069459043416915,20.024516129032257,2.8489563454122138,6.332258064516129,R
541640,CH,18,0.11392405063291139,83.65000000000002,1.0617687795261594,1686.3333333333333,128.7587803973452,7.186666666666667,2.4913969622541914,-14.006666666666668,1.8235195445653347,6.372222222222224,R
541640,FC,70,0.4430379746835443,88.85714285714289,0.7064037168504459,2334.214285714286,47.37329182638576,11.76342857142857,1.8131083772289065,0.5845714285714286,2.031226291787108,6.230000000000001,R
